Full Address,LatLong
"311 EAST 71 ST New York, NY 10021",
"200 EAST 69TH STREET New York, NY 10021",
"150 EAST 83RD   STREET New York, NY 10028",
"162 EAST 78TH   STREET                    New York, NY 10075",
"155 EAST 93RD New York, NY 10128",
"525 EAST 82ND STREET New York, NY 10028",
"301 EAST 61ST STREET New York, NY 10065",
"520 E. 72ND STREET New York, NY 10021",
"155 E. 73RD STREET New York, NY 10021",
"515 EAST 72 STREET                        New York, NY 10021",
"150 EAST 78TH STREET New York, NY 10075",
"1269 FIRST AVENUE                         New York, NY 10065",
"55 EAST 87TH   STREET                     New York, NY 10128",
"308 EAST 79TH STREET New York, NY 10075",
"300 EAST 85TH ST New York, NY 10028",
"1050 FIFTH AVENUE                         New York, NY 10028",
"210 EAST 84  STREET New York, NY 10028",
"875 PARK AVENUE New York, NY 10075",
"300 EAST 62ND  STREET                     New York, NY 10065",
"181 EAST 90 STREET                        New York, NY 10128",
"211 EAST 61ST   STREET                    New York, NY 10065",
"245 EAST 72ND STREET New York, NY 10021",
"1479 YORK AVENUE                          New York, NY 10075",
"1802 2 AVENUE                             New York, NY 10128",
"301 EAST 94 STREET                        New York, NY 10128",
"1020 PARK AVENUE New York, NY 10028",
"435 E 86TH STREET New York, NY 10028",
"166 EAST 63RD   STREET New York, NY 10065",
"45 EAST 74TH STREET New York, NY 10021",
"300 EAST 62 STREET New York, NY 10065",
"127 EAST 70TH   STREET                    New York, NY 10021",
"130 EAST 75TH STREET New York, NY 10021",
"177 EAST 79TH STREET New York, NY 10075",
"345 EAST 93RD STREET New York, NY 10128",
"440 EAST 79TH   STREET New York, NY 10075",
"171 EAST 74TH STREET                      New York, NY 10021",
"511 EAST 86TH   STREET New York, NY 10028",
"163 EAST 81ST STREET New York, NY 10028",
"235 EAST 72ND   STREET                    New York, NY 10021",
"437 EAST 84TH STREET                      New York, NY 10028",
"524 EAST 79TH   STREET New York, NY 10075",
"960 MADISON AVENUE                        New York, NY 10021",
"1010 5 AVENUE New York, NY 10028",
"29 EAST 64TH   STREET New York, NY 10065",
"60 EAST 96TH STREET New York, NY 10128",
"404 EAST 76TH STREET                      New York, NY 10021",
"1000 PARK AVENUE New York, NY 10028",
"1050 FIFTH AVENUE New York, NY 10028",
"177 EAST 71ST   STREET                    New York, NY 10021",
"212 EAST 70TH STREET                      New York, NY 10021",
"1018 MADISON AVENUE                       New York, NY 10075",
"300 EST 93RD STREET                       New York, NY 10128",
"172 EAST 90TH STREET New York, NY 10128",
"407 EAST 91ST STREET New York, NY 10128",
"14 EAST 68TH STREET New York, NY 10065",
"10 GRACIE SQUARE New York, NY 10028",
"140 EAST 72ND STREET New York, NY 10021",
"175 EAST 74TH ST New York, NY 10021",
"1035 PARK AVENUE New York, NY 10028",
"210 EAST 88TH   STREET New York, NY 10128",
"179 EAST 80TH   STREET                    New York, NY 10075",
"340 EAST 80 STREET New York, NY 10075",
"169 EAST 71ST   STREET                    New York, NY 10021",
"125 EAST 82ND STREET                      New York, NY 10028",
"150 EAST 93 New York, NY 10128",
"225 EAST 81ST   STREET                    New York, NY 10028",
"440 EAST 75TH   STREET New York, NY 10021",
"541 EAST 72ND STREET New York, NY 10021",
"1444 3 AVENUE                             New York, NY 10028",
"116 EAST 61ST   STREET                    New York, NY 10065",
"308 EAST 72 STREET                        New York, NY 10021",
"150 EAST 86TH   STREET                    New York, NY 10028",
"430 E 77 ST New York, NY 10075",
"455 EAST 86TH   STREET New York, NY 10028",
"507 EAST 80TH   STREET                    New York, NY 10075",
"1296 2 AVENUE New York, NY 10065",
"224 EAST 68TH   STREET                    New York, NY 10065",
"212 EAST 93RD   STREET                    New York, NY 10128",
"344 EAST 84TH STREET                      New York, NY 10028",
"520 EAST 72ND ST. New York, NY 10021",
"667 MADISON AVENUE                        New York, NY 10065",
"59 EAST 82ND   STREET                     New York, NY 10028",
"517 EAST 77TH STREET New York, NY 10075",
"177 EAST 77TH   STREET New York, NY 10075",
"750 PARK AVE New York, NY 10021",
"205 EAST 69TH  STREET New York, NY 10021",
"425 EAST 63RD ST New York, NY 10065",
"993 LEXINGTON AVENUE                      New York, NY 10021",
"65 EAST 76TH STREET New York, NY 10021",
"250 EAST 65TH STREET                      New York, NY 10065",
"425 EAST 84TH STREET                      New York, NY 10028",
"113-115 EAST 70TH STREET                  New York, NY 10021",
"162 EAST 91ST STREET New York, NY 10128",
"514 EAST 82ND STREET New York, NY 10028",
"178 EAST 80TH STREET New York, NY 10075",
"300 EAST 64TH STREET                      New York, NY 10065",
"1130 PARK AVENUE New York, NY 10128",
"110 EAST 71ST STREET                      New York, NY 10021",
"401 EAST 65 New York, NY 10065",
"301 EAST 79TH   STREET                    New York, NY 10075",
"435 EAST 65TH   STREET New York, NY 10065",
"116 EAST 68TH STREET New York, NY 10065",
"242 EAST 87TH STREET New York, NY 10128",
"151 EAST 76TH STREET New York, NY 10021",
"171 EAST 70TH STREET                      New York, NY 10021",
"413 EAST 84TH STREET New York, NY 10028",
"799 PARK AVENUE                           New York, NY 10021",
"1424 3RD AVENUE                           New York, NY 10028",
"421 E 78TH STREET New York, NY 10075",
"1481 YORK AVENUE                          New York, NY 10075",
"153 EAST 87TH STREET                      New York, NY 10128",
"209 EAST 88TH   STREET                    New York, NY 10128",
"201 EAST 62 STREET New York, NY 10065",
"151 EAST 85TH STREET                      New York, NY 10028",
"1291 LEXINGTON AVENUE                     New York, NY 10128",
"509 EAST 77TH STREET New York, NY 10075",
"120 EAST 85TH STREET New York, NY 10028",
"179 EAST 79 STREET New York, NY 10075",
"170 E. 87TH STREET                        New York, NY 10128",
"54 EAST 64TH STREET                       New York, NY 10065",
"1120 PARK AVE New York, NY 10128",
"200 EAST 89                               New York, NY 10128",
"130 EAST 94TH STREET New York, NY 10128",
"14 EAST 96TH STREET New York, NY 10128",
"300 EAST 85 STREET New York, NY 10028",
"130 EAST 75TH STTREET New York, NY 10021",
"1486 SECOND AVENUE                        New York, NY 10075",
"61 EAST 77TH   STREET New York, NY 10075",
"402 EAST 74TH   STREET                    New York, NY 10021",
"110 EAST 64TH   STREET New York, NY 10065",
"55 EAST 93 STREET                         New York, NY 10128",
"403 EAST 62ND   STREET New York, NY 10065",
"162 E 91ST ST New York, NY 10128",
"534 EAST 87TH   STREET                    New York, NY 10128",
"401 EAST 65TH New York, NY 10065",
"325 EAST 77TH STREET New York, NY 10075",
"415 EAST 81ST   STREET                    New York, NY 10028",
"305 EAST 72ND   STREET New York, NY 10021",
"3 EAST 94 STREET                          New York, NY 10128",
"232 EAST 84TH STREET                      New York, NY 10028",
"1090 PARK AVENUE New York, NY 10128",
"150 E 61ST STREET New York, NY 10065",
"1619 3RD AVENUE                           New York, NY 10128",
"655 PARK AVENUE New York, NY 10065",
"1030 FIFTH AVENUE New York, NY 10028",
"309 EAST 93RD STREET                      New York, NY 10128",
"515 EAST 85TH   STREET New York, NY 10028",
"610 PARK AVENUE                           New York, NY 10065",
"245 EAST 93RD ST                          New York, NY 10128",
"860 LEXINGTON AVENUE                      New York, NY 10065",
"415 EAST 80TH   STREET New York, NY 10075",
"240 EAST 76TH STREET New York, NY 10021",
"155 EAST 93RD ST New York, NY 10128",
"1438 3RD AVENUE New York, NY 10028",
"923 5 AVENUE New York, NY 10021",
"245 EAST 93 STREET                        New York, NY 10128",
"40 EAST 61ST   STREET New York, NY 10065",
"115 EAST 73RD   STREET                    New York, NY 10021",
"1307 MADISON AVENUE                       New York, NY 10128",
"1349 LEXINGTON AVE New York, NY 10128",
"402 EAST 83RD STREET New York, NY 10028",
"125 EAST 83RD   STREET                    New York, NY 10028",
"350 EAST 77 New York, NY 10075",
"55 EAST 86TH   STREET                     New York, NY 10028",
"1250 3RD AVENUE New York, NY 10021",
"120 E 81 ST New York, NY 10028",
"136 EAST 64TH STREET New York, NY 10065",
"124 EAST 79TH   STREET                    New York, NY 10075",
"1564 SECOND AVENUE                        New York, NY 10028",
"200 EAST 61ST ST                          New York, NY 10065",
"232 EAST 68TH   STREET New York, NY 10065",
"212 EAST 77 STREET New York, NY 10075",
"250 EAST 65TH   STREET New York, NY 10065",
"1355 1ST AVENUE                           New York, NY 10021",
"115 EAST 90TH   STREET New York, NY 10128",
"931 LEXINGTON AVENUE New York, NY 10065",
"55 EAST 82ND   STREET                     New York, NY 10028",
"422 E. 72ND STREET                        New York, NY 10021",
"173 EAST 74TH STREET New York, NY 10021",
"1110 PARK AVENUE                          New York, NY 10128",
"1045 MADISON AVENUE                       New York, NY 10075",
"16 EAST 82ND STREET New York, NY 10028",
"11 EAST 87TH STREET New York, NY 10128",
"1104 LEXINGTON AVENUE                     New York, NY 10075",
"130 EAST 63RD   STREET New York, NY 10065",
"190 EAST 72ND STREET New York, NY 10021",
"534 EAST 84TH STREET New York, NY 10028",
"300 EAST 90TH   STREET                    New York, NY 10128",
"1065 PARK AVENUE New York, NY 10128",
"300 EAST 79TH STREET                      New York, NY 10075",
"300 EAST 62ND STREET                      New York, NY 10065",
"511 EAST 82ND   STREET New York, NY 10028",
"1540R 2 AVENUE                            New York, NY 10028",
"162 EAST 74 STREET New York, NY 10021",
"15 EAST 69TH   STREET New York, NY 10021",
"120 EAST 79TH   STREET New York, NY 10075",
"161 EAST 89TH STREET                      New York, NY 10128",
"1131 LEXINGTON AVENUE New York, NY 10075",
"440 EAST 79TH STREET New York, NY 10075",
"415 EAST 80TH New York, NY 10075",
"301 EAST 69TH   STREET New York, NY 10021",
"255 EAST 74TH STREET New York, NY 10021",
"524 EAST 72ND   STREET                    New York, NY 10021",
"181 EAST 93RD New York, NY 10128",
"120 E 87TH ST                             New York, NY 10128",
"1401 YORK AVENUE New York, NY 10021",
"1466 LEXINGTON AVENUE New York, NY 10128",
"120 EAST 90 STREET                        New York, NY 10128",
"460 EAST 79TH STREET                      New York, NY 10075",
"214 EAST 70TH   STREET New York, NY 10021",
"120 EAST 81ST   STREET New York, NY 10028",
"145 EAST 76TH   STREET New York, NY 10021",
"527 EAST 72ND STREET New York, NY 10021",
"898 PARK AVENUE New York, NY 10075",
"405 EAST 90TH STREET                      New York, NY 10128",
"1143 5 AVENUE                             New York, NY 10128",
"49 EAST 86TH STREET New York, NY 10028",
"165 EAST 80TH STREET                      New York, NY 10075",
"167 EAST 61ST New York, NY 10065",
"13 EAST 75TH   STREET                     New York, NY 10021",
"1141 PARK AVENUE                          New York, NY 10128",
"525 PARK AVENUE New York, NY 10065",
"150 EAST 85 STREET                        New York, NY 10028",
"170 EAST 87 STREET                        New York, NY 10128",
"61 EAST 93RD   STREET                     New York, NY 10128",
"305 EAST 85TH STREET                      New York, NY 10028",
"1148 FIFTH AVE New York, NY 10128",
"15 EAST 69TH STREET                       New York, NY 10021",
"317 EAST 73RD STREET New York, NY 10021",
"243 EAST 77TH   STREET New York, NY 10075",
"515 EAST 72ND   STREET New York, NY 10021",
"45 EAST 89 STREET New York, NY 10128",
"166 EAST 61ST New York, NY 10065",
"45 EAST 62ND STREET New York, NY 10065",
"315 EAST 65TH New York, NY 10065",
"737 PARK AVENUE                           New York, NY 10021",
"16 EAST 94TH STREET                       New York, NY 10128",
"127 EAST 94TH STREET                      New York, NY 10128",
"233 EAST 69TH   STREET                    New York, NY 10021",
"1429 LEXINGTON AVENUE New York, NY 10128",
"220 EAST 65TH STREET                      New York, NY 10065",
"11 EAST 68TH   STREET New York, NY 10065",
"68 EAST 86TH New York, NY 10028",
"509 EAST 77TH New York, NY 10075",
"529 EAST 88 STREET New York, NY 10128",
"221 EAST 78 STREET New York, NY 10075",
"404 EAST 76TH   STREET                    New York, NY 10021",
"538 EAST 84TH STREET New York, NY 10028",
"444 EAST 86 STREET New York, NY 10028",
"426 EAST 73RD   STREET New York, NY 10021",
"120 EAST 90TH   STREET New York, NY 10128",
"204 EAST 75TH STREET                      New York, NY 10021",
"151 EAST 74TH   STREET                    New York, NY 10021",
"1134 1 AVENUE                             New York, NY 10065",
"404 EAST 76TH STREET New York, NY 10021",
"425 EAST 78TH STREET New York, NY 10075",
"113 EAST 91ST STREET                      New York, NY 10128",
"1135 LEXINGTON AVENUE New York, NY 10075",
"10 EAST END AVENUE New York, NY 10075",
"184 EAST 64TH STREET                      New York, NY 10065",
"944 PARK AVENUE New York, NY 10028",
"152 EAST 94TH   STREET New York, NY 10128",
"65 EAST 76TH STREET                       New York, NY 10021",
"539 EAST 87 ST                            New York, NY 10128",
"151 EAST 78TH STREET                      New York, NY 10075",
"520 EAST 86TH STREET New York, NY 10028",
"165 EAST 66TH STREET                      New York, NY 10065",
"429 EAST 77TH   STREET                    New York, NY 10075",
"120 EAST 79TH STREET New York, NY 10075",
"404 EAST 66TH   STREET New York, NY 10065",
"1230 3 AVENUE New York, NY 10021",
"500 E 83RD STREET New York, NY 10028",
"1573 THIRD AVENUE                         New York, NY 10128",
"400 EAST 90TH   STREET                    New York, NY 10128",
"136 EAST 95TH   STREET                    New York, NY 10128",
"414 EAST 78TH   STREET                    New York, NY 10075",
"1120 FIFTH AVENUE New York, NY 10128",
"120 EAST 71ST STREET                      New York, NY 10021",
"134 EAST 74TH   STREET                    New York, NY 10021",
"106 EAST 85TH STREET New York, NY 10028",
"3 EAST 95TH   STREET New York, NY 10128",
"1035 FIFTH AVENUE New York, NY 10028",
"236 EAST 81ST STREET                      New York, NY 10028",
"129 EAST 95TH   STREET New York, NY 10128",
"208 EAST 70 STREET New York, NY 10021",
"950 PARK AVENUE New York, NY 10028",
"1522 1 AVENUE New York, NY 10075",
"151 EAST 79TH STREET New York, NY 10075",
"234 EAST 95TH   STREET                    New York, NY 10128",
"363 E 76 ST New York, NY 10075",
"1293 1 AVENUE                             New York, NY 10021",
"414 EAST 88TH STREET New York, NY 10128",
"985 PARK AVENUE                           New York, NY 10028",
"330 E 94TH STREET New York, NY 10128",
"167 EAST 82ND STREET New York, NY 10028",
"12 EAST 87TH STREET New York, NY 10128",
"1437 3 AVENUE                             New York, NY 10028",
"200 EAST 94TH   STREET New York, NY 10128",
"525 EAST 89TH   STREET New York, NY 10128",
"969 PARK AVE New York, NY 10028",
"179 EAST 94TH   STREET                    New York, NY 10128",
"542 EAST 79TH   STREET New York, NY 10075",
"515 EAST 79TH   STREET New York, NY 10075",
"940 PARK AVENUE New York, NY 10028",
"524 EAST 85 STREET                        New York, NY 10028",
"131 EAST 66TH New York, NY 10065",
"150 EAST 77TH New York, NY 10075",
"111 EAST 88TH STREET                      New York, NY 10128",
"303 EAST 77TH STREET                      New York, NY 10075",
"509 EAST 77TH   STREET New York, NY 10075",
"504 EAST 63RD   STREET                    New York, NY 10065",
"135 EAST 83 STREET                        New York, NY 10028",
"535 EAST 78TH   STREET New York, NY 10075",
"200 EAST 61ST   STREET New York, NY 10065",
"766 MADISON AVENUE New York, NY 10065",
"971 MADISON AVENUE                        New York, NY 10021",
"1511 3 AVENUE                             New York, NY 10028",
"3 EAST 77TH STREET New York, NY 10075",
"55 EAST 65TH   STREET New York, NY 10065",
"35 EAST 63RD   STREET                     New York, NY 10065",
"163 EAST 89TH STREET                      New York, NY 10128",
"1459 3 AVENUE                             New York, NY 10028",
"899 LEXINGTON AVENUE New York, NY 10065",
"135 EAST 71ST STREET New York, NY 10021",
"700 PARK AVENUE                           New York, NY 10021",
"12 EAST 88TH STREET New York, NY 10128",
"315 EAST88 STREET New York, NY 10128",
"188 EAST 76TH STREET                      New York, NY 10021",
"433 EAST 74TH STREET                      New York, NY 10021",
"205 EAST 85TH STREET New York, NY 10028",
"1623 THIRD AVENUE New York, NY 10128",
"740 MADISON AVENUE                        New York, NY 10065",
"304 EAST 65TH STREET                      New York, NY 10065",
"1334 3 AVENUE                             New York, NY 10075",
"11 EAST 70TH   STREET New York, NY 10021",
"895 PARK AVENUE New York, NY 10075",
"511 EAST 82ND STREET New York, NY 10028",
"252 EAST 89TH   STREET New York, NY 10128",
"1012 PARK AVENUE                          New York, NY 10028",
"778 PARK AVENUE New York, NY 10021",
"131 EAST 66TH STREET New York, NY 10065",
"1030 3 AVENUE                             New York, NY 10065",
"1571 THIRD AVENUE                         New York, NY 10128",
"330 EAST 94TH STREET New York, NY 10128",
"510 EAST 80TH STREET                      New York, NY 10075",
"149 EAST 67TH STREET                      New York, NY 10065",
"116 EAST 66TH STREET New York, NY 10065",
"250 EAST 65 STREET                        New York, NY 10065",
"232 EAST 82ND STREET New York, NY 10028",
"422 EAST 72ND   STREET New York, NY 10021",
"340 EAST 69TH   STREET New York, NY 10021",
"210 EAST 73RD  STREET New York, NY 10021",
"60 EAST END AVENUE New York, NY 10028",
"510 EAST 79TH   STREET                    New York, NY 10075",
"980 5 AVENUE New York, NY 10075",
"90 EAST END AVENUE                        New York, NY 10028",
"363 E 76 STREET New York, NY 10075",
"212 EAST 85TH   STREET New York, NY 10028",
"141 EAST 72ND STREET New York, NY 10021",
"5 EAST 93RD STREET                        New York, NY 10128",
"132 EAST 72ND STREET New York, NY 10021",
"14 EAST 63RD   STREET                     New York, NY 10065",
"515 EAST 86TH   STREET                    New York, NY 10028",
"11 EAST 89TH   STREET                     New York, NY 10128",
"988 5 AVENUE                              New York, NY 10075",
"1202 2 AVENUE New York, NY 10065",
"215 EAST 72ND   STREET New York, NY 10021",
"529 EAST 87TH STREET                      New York, NY 10128",
"512 EAST 83 STREET New York, NY 10028",
"912 5TH AVENUE New York, NY 10021",
"1647 FIRST AVENUE                         New York, NY 10028",
"1018 MADISON AVE                          New York, NY 10075",
"420 EAST 64TH   STREET New York, NY 10065",
"400 EAST 85TH New York, NY 10028",
"125 EAST 93RD STREET New York, NY 10128",
"150 EAST 61ST STREET New York, NY 10065",
"15 EAST 91ST STREET New York, NY 10128",
"315 E 68 ST New York, NY 10065",
"162 EAST 80TH STREET New York, NY 10075",
"237 E 88TH STREET                         New York, NY 10128",
"1205 1 AVENUE                             New York, NY 10065",
"161 EAST 88TH   STREET New York, NY 10128",
"200 EAST 74 STREET New York, NY 10021",
"23 EAST 81ST   STREET                     New York, NY 10028",
"30 EAST 72ND   STREET New York, NY 10021",
"230 EAST 71ST   STREET New York, NY 10021",
"401 EAST 89TH   STREET New York, NY 10128",
"215 EAST 80TH   STREET New York, NY 10075",
"175 EAST 93RD STREET New York, NY 10128",
"118 E 83RD                                New York, NY 10028",
"408 EAST 79TH   STREET New York, NY 10075",
"165 EAST 72ND ST New York, NY 10021",
"30 EAST 65TH   STREET                     New York, NY 10065",
"48 EAST 81ST   STREET                     New York, NY 10028",
"173 EAST 74TH   STREET New York, NY 10021",
"500 EAST 81ST STREET New York, NY 10028",
"511 EAST 84TH STREET New York, NY 10028",
"155 EAST 72ND STREET New York, NY 10021",
"535 EAST 86TH STREET New York, NY 10028",
"520 EAST 81ST STREET                      New York, NY 10028",
"232 EAST 74TH STREET New York, NY 10021",
"333 EAST 91ST New York, NY 10128",
"900 5 AVENUE New York, NY 10021",
"1060 5 AVENUE New York, NY 10128",
"233 EAST 72ND STREET                      New York, NY 10021",
"212 EAST 84TH  STREET New York, NY 10028",
"201 EAST 80TH   STREET                    New York, NY 10075",
"236 EAST 89TH   STREET                    New York, NY 10128",
"1285 1 AVENUE New York, NY 10021",
"501 EAST 79TH ST New York, NY 10075",
"158 EAST 74TH STREET                      New York, NY 10021",
"506 EAST 87TH   STREET                    New York, NY 10128",
"115 EAST 87TH STREET New York, NY 10128",
"16O EAST 88TH   STREET                    New York, NY 10128",
"1693 3 AVENUE                             New York, NY 10128",
"305 EAST 61ST   STREET                    New York, NY 10065",
"445 EAST 86TH ST New York, NY 10028",
"460 EAST 79TH STREET New York, NY 10075",
"444 EAST 75TH ST New York, NY 10021",
"14 EAST 90TH STREET New York, NY 10128",
"140 EAST 63RD   STREET                    New York, NY 10065",
"32 EAST 76 ST                             New York, NY 10021",
"525 EAST 89TH New York, NY 10128",
"14 EAST 81ST   STREET New York, NY 10028",
"180 EAST 79TH   STREET New York, NY 10075",
"110 EAST 87TH STREET                      New York, NY 10128",
"40 EAST 88 New York, NY 10128",
"404 EAST 79TH   STREET New York, NY 10075",
"448 E 84 ST New York, NY 10028",
"190 EAST 72 STREET New York, NY 10021",
"508 E. 78TH STREET New York, NY 10075",
"301 E 75TH STREET New York, NY 10021",
"184 EAST 64TH   STREET                    New York, NY 10065",
"120 EAST 75TH STREET New York, NY 10021",
"108 EAST 82ND STREET New York, NY 10028",
"250 E 65 STREET                           New York, NY 10065",
"128 EAST 92ND   STREET                    New York, NY 10128",
"55 EAST END AVENUE New York, NY 10028",
"154 EAST 65TH New York, NY 10065",
"177 EAST 77TH STREET                      New York, NY 10075",
"155 EAST 91ST STREET New York, NY 10128",
"180 EAST 79TH   STREET                    New York, NY 10075",
"11E 68TH   STREET                         New York, NY 10065",
"424-434 EAST 90TH STREET                  New York, NY 10128",
"23 EAST 74TH STREET                       New York, NY 10021",
"166 EAST 96 STREET New York, NY 10128",
"251 EAST 61ST   STREET                    New York, NY 10065",
"111 EAST 88 ST                            New York, NY 10128",
"1516 1 AVENUE                             New York, NY 10075",
"166 EAST 63RD   STREET                    New York, NY 10065",
"420 E 64TH STREET New York, NY 10065",
"1036 PARK AVENUE New York, NY 10028",
"323 EAST 77TH STREET New York, NY 10075",
"1001 FIFTH AVENUE New York, NY 10028",
"126 EAST 95TH STREET                      New York, NY 10128",
"155 EAST 79TH   STREET New York, NY 10075",
"429 EAST 65TH STREET New York, NY 10065",
"210 EAST 63 STREET New York, NY 10065",
"30 EAST 72ND STREET New York, NY 10021",
"1355 1 AVENUE                             New York, NY 10021",
"1050 5TH AVENUE New York, NY 10028",
"401 EAST 65TH STREET New York, NY 10065",
"305 EAST 80TH   STREET                    New York, NY 10075",
"170 EAST 92ND   STREET New York, NY 10128",
"122 EAST 93RD   STREET New York, NY 10128",
"1687 3 AVENUE                             New York, NY 10128",
"326 EAST 73RD STREET New York, NY 10021",
"165 EAST 94TH   STREET New York, NY 10128",
"401 EAST 86TH STREET New York, NY 10028",
"1115 FIFTH AVENUE                         New York, NY 10128",
"1150 FIFTH AVENUE New York, NY 10128",
"157 EAST 72ND   STREET                    New York, NY 10021",
"112 EAST 71ST   STREET                    New York, NY 10021",
"205 E. 78 STREET New York, NY 10075",
"1080 MADISON AVENUE                       New York, NY 10028",
"1045 5 AVENUE New York, NY 10028",
"1161-1171 MADISON AVENUE                  New York, NY 10028",
"445 E. 78TH STREET New York, NY 10075",
"210 EAST 95TH   STREET                    New York, NY 10128",
"16 EAST 95TH STREET                       New York, NY 10128",
"1558 2 AVENUE                             New York, NY 10028",
"518 EAST 88TH   STREET                    New York, NY 10128",
"1645 YORK AVENUE New York, NY 10028",
"170 EAST 90TH STREET New York, NY 10128",
"148 EAST 74TH   STREET New York, NY 10021",
"436 EAST 86TH   STREET New York, NY 10028",
"162 EAST 91ST   STREET New York, NY 10128",
"150 EAST 61 New York, NY 10065",
"55 EAST 87TH   STREET New York, NY 10128",
"181 EAST 65TH   STREET                    New York, NY 10065",
"1080 5TH AVENUE New York, NY 10128",
"1147 FIRST AVENUE                         New York, NY 10065",
"1115 LEXINGTON AVENUE                     New York, NY 10075",
"740 PARK AVENUE New York, NY 10021",
"406 EAST 73RD   STREET New York, NY 10021",
"167 EAST 82ND STREET                      New York, NY 10028",
"315 EAST 65TH   STREET New York, NY 10065",
"516 EAST 79TH   STREET New York, NY 10075",
"515 EAST 88TH STREET New York, NY 10128",
"166 EAST 71ST   STREET                    New York, NY 10021",
"301 EAST 63RD STREET New York, NY 10065",
"1169 2ND AVENUE                           New York, NY 10065",
"55 EAST 65 STREET New York, NY 10065",
"27 EAST 79TH   STREET                     New York, NY 10075",
"241 E 76 ST                               New York, NY 10075",
"755 PARK AVENUE New York, NY 10021",
"401 E 65TH STREET New York, NY 10065",
"304 EAST 65TH   STREET New York, NY 10065",
"448 EAST 79TH   STREET                    New York, NY 10075",
"156 EAST 79TH   STREET New York, NY 10075",
"205 E. 78 ST New York, NY 10075",
"535 EAST 78TH   STREET                    New York, NY 10075",
"152 EAST 63RD STREET                      New York, NY 10065",
"340 E 93                                  New York, NY 10128",
"1239 MADISON AVENUE New York, NY 10128",
"200 EAST 62ND   STREET                    New York, NY 10065",
"180 E 79 ST New York, NY 10075",
"157 EAST 72ND   STREET New York, NY 10021",
"1113 YORK AVENUE                          New York, NY 10065",
"38 EAST 68 STREET                         New York, NY 10065",
"1641 3 AVENUE New York, NY 10128",
"820 MADISON AVENUE                        New York, NY 10065",
"147 EAST 86TH   STREET New York, NY 10028",
"993 PARK AVE New York, NY 10028",
"133 EAST 80TH STREET New York, NY 10075",
"150 EAST 86TH   STREET New York, NY 10028",
"181 EAST 90TH STREET New York, NY 10128",
"342 EAST 85TH STREET                      New York, NY 10028",
"141 EAST 88TH   STREET                    New York, NY 10128",
"870 MADISON AVENUE                        New York, NY 10021",
"1150 FIFTH AVE New York, NY 10128",
"58 EAST 92ND   STREET                     New York, NY 10128",
"50 EAST 72ND   STREET                     New York, NY 10021",
"156 EAST 65TH   STREET                    New York, NY 10065",
"401 EAST 89TH STREET                      New York, NY 10128",
"178 EAST 94TH STREET                      New York, NY 10128",
"221 EAST 94TH   STREET                    New York, NY 10128",
"730 PARK AVE New York, NY 10021",
"406 EAST 73RD STREET New York, NY 10021",
"125 EAST 72ND STREET New York, NY 10021",
"31 EAST 79TH STREET New York, NY 10075",
"930 PARK AVENUE New York, NY 10028",
"752 MADISON AVENUE                        New York, NY 10065",
"301 EAST 75TH STREET New York, NY 10021",
"22 EAST 82 STREET                         New York, NY 10028",
"400 EAST 85TH STREET New York, NY 10028",
"108 EAST 91ST STREET New York, NY 10128",
"40 EAST 94 STREET                         New York, NY 10128",
"1304 MADISON AVENUE                       New York, NY 10128",
"1546 SECOND AVENUE                        New York, NY 10028",
"219 EAST 72 STREET New York, NY 10021",
"1595 2 AVENUE                             New York, NY 10028",
"520 EAST 72ND STREET New York, NY 10021",
"431 EAST 87TH   STREET                    New York, NY 10128",
"920 FIFTH AVENUE New York, NY 10021",
"1409 SECOND AVENUE                        New York, NY 10021",
"515 E 89TH STREET New York, NY 10128",
"441 EAST 87TH   STREET                    New York, NY 10128",
"333 E 75TH STREET New York, NY 10021",
"812 PARK AVENUE New York, NY 10021",
"444 E. 75TH STREET New York, NY 10021",
"21 EAST 90 STREET New York, NY 10128",
"311 EAST 83RD STREET New York, NY 10028",
"125 EAST 78TH   STREET                    New York, NY 10075",
"300 EAST 74TH STREET New York, NY 10021",
"245 E87TH STREET New York, NY 10128",
"1760 2ND AVENUE                           New York, NY 10128",
"3 EAST 85TH   STREET New York, NY 10028",
"515 EAST 86TH   STREET New York, NY 10028",
"516 E 78TH STREET New York, NY 10075",
"50 EAST 86TH STREET                       New York, NY 10028",
"1628 2 AVENUE                             New York, NY 10028",
"148 EAST 83RD   STREET New York, NY 10028",
"216 EAST 75TH   STREET New York, NY 10021",
"1781 1 AVENUE                             New York, NY 10128",
"1120 PARK AVENUE New York, NY 10128",
"181 EAST 90TH STREET                      New York, NY 10128",
"25 EAST 86TH STREET New York, NY 10028",
"11 EAST 92ND STREET New York, NY 10128",
"170 EAST 79TH STREET New York, NY 10075",
"45 EAST 80TH STREET New York, NY 10075",
"182 EAST 94TH   STREET New York, NY 10128",
"530 EAST 84TH   STREET New York, NY 10028",
"922 MADISON AVENUE                        New York, NY 10021",
"130 EAST 67TH STREET New York, NY 10065",
"402 EAST 90 STREET                        New York, NY 10128",
"134 EAST 95TH STREET                      New York, NY 10128",
"420 EAST 72 STREET New York, NY 10021",
"1766 2 AVENUE                             New York, NY 10128",
"789 MADISON AVENUE                        New York, NY 10065",
"970 PARK AVE New York, NY 10028",
"425 EAST 79TH STREET New York, NY 10075",
"510 EAST 79TH   STREET New York, NY 10075",
"25 EAST 83 STREET New York, NY 10028",
