Full Address,LatLong
"923 5 AVENUE New York, NY 10021",0
"245 EAST 93 STREET                        New York, NY 10128",0
"40 EAST 61ST   STREET New York, NY 10065",0
"115 EAST 73RD   STREET                    New York, NY 10021",0
"1307 MADISON AVENUE                       New York, NY 10128",0
"1349 LEXINGTON AVE New York, NY 10128",0
"402 EAST 83RD STREET New York, NY 10028",0
"125 EAST 83RD   STREET                    New York, NY 10028",0
"350 EAST 77 New York, NY 10075",0
"55 EAST 86TH   STREET                     New York, NY 10028",0
"1250 3RD AVENUE New York, NY 10021",0
"120 E 81 ST New York, NY 10028",0
"136 EAST 64TH STREET New York, NY 10065",0
"124 EAST 79TH   STREET                    New York, NY 10075",0
"1564 SECOND AVENUE                        New York, NY 10028",0
"200 EAST 61ST ST                          New York, NY 10065",0
"232 EAST 68TH   STREET New York, NY 10065",0
"212 EAST 77 STREET New York, NY 10075",0
"250 EAST 65TH   STREET New York, NY 10065",0
"1355 1ST AVENUE                           New York, NY 10021",0
"115 EAST 90TH   STREET New York, NY 10128",0
"931 LEXINGTON AVENUE New York, NY 10065",0
"55 EAST 82ND   STREET                     New York, NY 10028",0
"422 E. 72ND STREET                        New York, NY 10021",0
"173 EAST 74TH STREET New York, NY 10021",0
"1110 PARK AVENUE                          New York, NY 10128",0
"1045 MADISON AVENUE                       New York, NY 10075",0
"16 EAST 82ND STREET New York, NY 10028",0
"11 EAST 87TH STREET New York, NY 10128",0
"1104 LEXINGTON AVENUE                     New York, NY 10075",0
"130 EAST 63RD   STREET New York, NY 10065",0
"190 EAST 72ND STREET New York, NY 10021",0
"534 EAST 84TH STREET New York, NY 10028",0
"300 EAST 90TH   STREET                    New York, NY 10128",0
"1065 PARK AVENUE New York, NY 10128",0
"300 EAST 79TH STREET                      New York, NY 10075",0
"300 EAST 62ND STREET                      New York, NY 10065",0
"511 EAST 82ND   STREET New York, NY 10028",0
"1540R 2 AVENUE                            New York, NY 10028",0
"162 EAST 74 STREET New York, NY 10021",0
"15 EAST 69TH   STREET New York, NY 10021",0
"120 EAST 79TH   STREET New York, NY 10075",0
"161 EAST 89TH STREET                      New York, NY 10128",0
"1131 LEXINGTON AVENUE New York, NY 10075",0
"440 EAST 79TH STREET New York, NY 10075",0
"415 EAST 80TH New York, NY 10075",0
"301 EAST 69TH   STREET New York, NY 10021",0
"255 EAST 74TH STREET New York, NY 10021",0
"524 EAST 72ND   STREET                    New York, NY 10021",0
"181 EAST 93RD New York, NY 10128",0
"120 E 87TH ST                             New York, NY 10128",0
"1401 YORK AVENUE New York, NY 10021",0
"1466 LEXINGTON AVENUE New York, NY 10128",0
"120 EAST 90 STREET                        New York, NY 10128",0
"460 EAST 79TH STREET                      New York, NY 10075",0
"214 EAST 70TH   STREET New York, NY 10021",0
"120 EAST 81ST   STREET New York, NY 10028",0
"145 EAST 76TH   STREET New York, NY 10021",0
"527 EAST 72ND STREET New York, NY 10021",0
"898 PARK AVENUE New York, NY 10075",0
"405 EAST 90TH STREET                      New York, NY 10128",0
"1143 5 AVENUE                             New York, NY 10128",0
"49 EAST 86TH STREET New York, NY 10028",0
"165 EAST 80TH STREET                      New York, NY 10075",0
"167 EAST 61ST New York, NY 10065",0
"13 EAST 75TH   STREET                     New York, NY 10021",0
"1141 PARK AVENUE                          New York, NY 10128",0
"525 PARK AVENUE New York, NY 10065",0
"150 EAST 85 STREET                        New York, NY 10028",0
"170 EAST 87 STREET                        New York, NY 10128",0
"61 EAST 93RD   STREET                     New York, NY 10128",0
"305 EAST 85TH STREET                      New York, NY 10028",0
"1148 FIFTH AVE New York, NY 10128",0
"15 EAST 69TH STREET                       New York, NY 10021",0
"317 EAST 73RD STREET New York, NY 10021",0
"243 EAST 77TH   STREET New York, NY 10075",0
"515 EAST 72ND   STREET New York, NY 10021",0
"45 EAST 89 STREET New York, NY 10128",0
"166 EAST 61ST New York, NY 10065",0
"45 EAST 62ND STREET New York, NY 10065",0
"315 EAST 65TH New York, NY 10065",0
"737 PARK AVENUE                           New York, NY 10021",0
"16 EAST 94TH STREET                       New York, NY 10128",0
"127 EAST 94TH STREET                      New York, NY 10128",0
"233 EAST 69TH   STREET                    New York, NY 10021",0
"1429 LEXINGTON AVENUE New York, NY 10128",0
"220 EAST 65TH STREET                      New York, NY 10065",0
"11 EAST 68TH   STREET New York, NY 10065",0
"68 EAST 86TH New York, NY 10028",0
"509 EAST 77TH New York, NY 10075",0
"529 EAST 88 STREET New York, NY 10128",0
"221 EAST 78 STREET New York, NY 10075",0
"404 EAST 76TH   STREET                    New York, NY 10021",0
"538 EAST 84TH STREET New York, NY 10028",0
"444 EAST 86 STREET New York, NY 10028",0
"426 EAST 73RD   STREET New York, NY 10021",0
"120 EAST 90TH   STREET New York, NY 10128",0
"204 EAST 75TH STREET                      New York, NY 10021",0
"151 EAST 74TH   STREET                    New York, NY 10021",0
"1134 1 AVENUE                             New York, NY 10065",0
"404 EAST 76TH STREET New York, NY 10021",0
"425 EAST 78TH STREET New York, NY 10075",0
"113 EAST 91ST STREET                      New York, NY 10128",0
"1135 LEXINGTON AVENUE New York, NY 10075",0
"10 EAST END AVENUE New York, NY 10075",0
"184 EAST 64TH STREET                      New York, NY 10065",0
"944 PARK AVENUE New York, NY 10028",0
"152 EAST 94TH   STREET New York, NY 10128",0
"65 EAST 76TH STREET                       New York, NY 10021",0
"539 EAST 87 ST                            New York, NY 10128",0
"151 EAST 78TH STREET                      New York, NY 10075",0
"520 EAST 86TH STREET New York, NY 10028",0
"165 EAST 66TH STREET                      New York, NY 10065",0
"429 EAST 77TH   STREET                    New York, NY 10075",0
"120 EAST 79TH STREET New York, NY 10075",0
"404 EAST 66TH   STREET New York, NY 10065",0
"1230 3 AVENUE New York, NY 10021",0
"500 E 83RD STREET New York, NY 10028",0
"1573 THIRD AVENUE                         New York, NY 10128",0
"400 EAST 90TH   STREET                    New York, NY 10128",0
"136 EAST 95TH   STREET                    New York, NY 10128",0
"414 EAST 78TH   STREET                    New York, NY 10075",0
"1120 FIFTH AVENUE New York, NY 10128",0
"120 EAST 71ST STREET                      New York, NY 10021",0
"134 EAST 74TH   STREET                    New York, NY 10021",0
"106 EAST 85TH STREET New York, NY 10028",0
"3 EAST 95TH   STREET New York, NY 10128",0
"1035 FIFTH AVENUE New York, NY 10028",0
"236 EAST 81ST STREET                      New York, NY 10028",0
"129 EAST 95TH   STREET New York, NY 10128",0
"208 EAST 70 STREET New York, NY 10021",0
"950 PARK AVENUE New York, NY 10028",0
"1522 1 AVENUE New York, NY 10075",0
"151 EAST 79TH STREET New York, NY 10075",0
"234 EAST 95TH   STREET                    New York, NY 10128",0
"363 E 76 ST New York, NY 10075",0
"1293 1 AVENUE                             New York, NY 10021",0
"414 EAST 88TH STREET New York, NY 10128",0
"985 PARK AVENUE                           New York, NY 10028",0
"330 E 94TH STREET New York, NY 10128",0
"167 EAST 82ND STREET New York, NY 10028",0
"12 EAST 87TH STREET New York, NY 10128",0
"1437 3 AVENUE                             New York, NY 10028",0
"200 EAST 94TH   STREET New York, NY 10128",0
"525 EAST 89TH   STREET New York, NY 10128",0
"969 PARK AVE New York, NY 10028",0
"179 EAST 94TH   STREET                    New York, NY 10128",0
"542 EAST 79TH   STREET New York, NY 10075",0
"515 EAST 79TH   STREET New York, NY 10075",0
"940 PARK AVENUE New York, NY 10028",0
"524 EAST 85 STREET                        New York, NY 10028",0
"131 EAST 66TH New York, NY 10065",0
"150 EAST 77TH New York, NY 10075",0
"111 EAST 88TH STREET                      New York, NY 10128",0
"303 EAST 77TH STREET                      New York, NY 10075",0
"509 EAST 77TH   STREET New York, NY 10075",0
"504 EAST 63RD   STREET                    New York, NY 10065",0
"135 EAST 83 STREET                        New York, NY 10028",0
"535 EAST 78TH   STREET New York, NY 10075",0
"200 EAST 61ST   STREET New York, NY 10065",0
"766 MADISON AVENUE New York, NY 10065",0
"971 MADISON AVENUE                        New York, NY 10021",0
"1511 3 AVENUE                             New York, NY 10028",0
"3 EAST 77TH STREET New York, NY 10075",0
"55 EAST 65TH   STREET New York, NY 10065",0
"35 EAST 63RD   STREET                     New York, NY 10065",0
"163 EAST 89TH STREET                      New York, NY 10128",0
"1459 3 AVENUE                             New York, NY 10028",0
"899 LEXINGTON AVENUE New York, NY 10065",0
"135 EAST 71ST STREET New York, NY 10021",0
"700 PARK AVENUE                           New York, NY 10021",0
"12 EAST 88TH STREET New York, NY 10128",0
"315 EAST88 STREET New York, NY 10128",0
"188 EAST 76TH STREET                      New York, NY 10021",0
"433 EAST 74TH STREET                      New York, NY 10021",0
"205 EAST 85TH STREET New York, NY 10028",0
"1623 THIRD AVENUE New York, NY 10128",0
"740 MADISON AVENUE                        New York, NY 10065",0
"304 EAST 65TH STREET                      New York, NY 10065",0
"1334 3 AVENUE                             New York, NY 10075",0
"11 EAST 70TH   STREET New York, NY 10021",0
"895 PARK AVENUE New York, NY 10075",0
"511 EAST 82ND STREET New York, NY 10028",0
"252 EAST 89TH   STREET New York, NY 10128",0
"1012 PARK AVENUE                          New York, NY 10028",0
"778 PARK AVENUE New York, NY 10021",0
"131 EAST 66TH STREET New York, NY 10065",0
"1030 3 AVENUE                             New York, NY 10065",0
"1571 THIRD AVENUE                         New York, NY 10128",0
"330 EAST 94TH STREET New York, NY 10128",0
"510 EAST 80TH STREET                      New York, NY 10075",0
"149 EAST 67TH STREET                      New York, NY 10065",0
"116 EAST 66TH STREET New York, NY 10065",0
"250 EAST 65 STREET                        New York, NY 10065",0
"232 EAST 82ND STREET New York, NY 10028",0
"422 EAST 72ND   STREET New York, NY 10021",0
"340 EAST 69TH   STREET New York, NY 10021",0
"210 EAST 73RD  STREET New York, NY 10021",0
"60 EAST END AVENUE New York, NY 10028",0
"510 EAST 79TH   STREET                    New York, NY 10075",0
"980 5 AVENUE New York, NY 10075",0
"90 EAST END AVENUE                        New York, NY 10028",0
"363 E 76 STREET New York, NY 10075",0
"212 EAST 85TH   STREET New York, NY 10028",0
"141 EAST 72ND STREET New York, NY 10021",0
"5 EAST 93RD STREET                        New York, NY 10128",0
"132 EAST 72ND STREET New York, NY 10021",0
"14 EAST 63RD   STREET                     New York, NY 10065",0
"515 EAST 86TH   STREET                    New York, NY 10028",0
"11 EAST 89TH   STREET                     New York, NY 10128",0
"988 5 AVENUE                              New York, NY 10075",0
"1202 2 AVENUE New York, NY 10065",0
"215 EAST 72ND   STREET New York, NY 10021",0
"529 EAST 87TH STREET                      New York, NY 10128",0
"512 EAST 83 STREET New York, NY 10028",0
"912 5TH AVENUE New York, NY 10021",0
"1647 FIRST AVENUE                         New York, NY 10028",0
"1018 MADISON AVE                          New York, NY 10075",0
"420 EAST 64TH   STREET New York, NY 10065",0
"400 EAST 85TH New York, NY 10028",0
"125 EAST 93RD STREET New York, NY 10128",0
"150 EAST 61ST STREET New York, NY 10065",0
"15 EAST 91ST STREET New York, NY 10128",0
"315 E 68 ST New York, NY 10065",0
"162 EAST 80TH STREET New York, NY 10075",0
"237 E 88TH STREET                         New York, NY 10128",0
"1205 1 AVENUE                             New York, NY 10065",0
"161 EAST 88TH   STREET New York, NY 10128",0
"200 EAST 74 STREET New York, NY 10021",0
"23 EAST 81ST   STREET                     New York, NY 10028",0
"30 EAST 72ND   STREET New York, NY 10021",0
"230 EAST 71ST   STREET New York, NY 10021",0
"401 EAST 89TH   STREET New York, NY 10128",0
"215 EAST 80TH   STREET New York, NY 10075",0
"175 EAST 93RD STREET New York, NY 10128",0
"118 E 83RD                                New York, NY 10028",0
"408 EAST 79TH   STREET New York, NY 10075",0
"165 EAST 72ND ST New York, NY 10021",0
"30 EAST 65TH   STREET                     New York, NY 10065",0
"48 EAST 81ST   STREET                     New York, NY 10028",0
"173 EAST 74TH   STREET New York, NY 10021",0
"500 EAST 81ST STREET New York, NY 10028",0
"511 EAST 84TH STREET New York, NY 10028",0
"155 EAST 72ND STREET New York, NY 10021",0
"535 EAST 86TH STREET New York, NY 10028",0
"520 EAST 81ST STREET                      New York, NY 10028",0
"232 EAST 74TH STREET New York, NY 10021",0
"333 EAST 91ST New York, NY 10128",0
"900 5 AVENUE New York, NY 10021",0
"1060 5 AVENUE New York, NY 10128",0
"233 EAST 72ND STREET                      New York, NY 10021",0
"212 EAST 84TH  STREET New York, NY 10028",0
"201 EAST 80TH   STREET                    New York, NY 10075",0
"236 EAST 89TH   STREET                    New York, NY 10128",0
"1285 1 AVENUE New York, NY 10021",0
"501 EAST 79TH ST New York, NY 10075",0
"158 EAST 74TH STREET                      New York, NY 10021",0
"506 EAST 87TH   STREET                    New York, NY 10128",0
"115 EAST 87TH STREET New York, NY 10128",0
"16O EAST 88TH   STREET                    New York, NY 10128",0
"1693 3 AVENUE                             New York, NY 10128",0
"305 EAST 61ST   STREET                    New York, NY 10065",0
"445 EAST 86TH ST New York, NY 10028",0
"460 EAST 79TH STREET New York, NY 10075",0
"444 EAST 75TH ST New York, NY 10021",0
"14 EAST 90TH STREET New York, NY 10128",0
"140 EAST 63RD   STREET                    New York, NY 10065",0
"32 EAST 76 ST                             New York, NY 10021",0
"525 EAST 89TH New York, NY 10128",0
"14 EAST 81ST   STREET New York, NY 10028",0
"180 EAST 79TH   STREET New York, NY 10075",0
"110 EAST 87TH STREET                      New York, NY 10128",0
"40 EAST 88 New York, NY 10128",0
"404 EAST 79TH   STREET New York, NY 10075",0
"448 E 84 ST New York, NY 10028",0
"190 EAST 72 STREET New York, NY 10021",0
"508 E. 78TH STREET New York, NY 10075",0
"301 E 75TH STREET New York, NY 10021",0
"184 EAST 64TH   STREET                    New York, NY 10065",0
"120 EAST 75TH STREET New York, NY 10021",0
"108 EAST 82ND STREET New York, NY 10028",0
"250 E 65 STREET                           New York, NY 10065",0
"128 EAST 92ND   STREET                    New York, NY 10128",0
"55 EAST END AVENUE New York, NY 10028",0
"154 EAST 65TH New York, NY 10065",0
"177 EAST 77TH STREET                      New York, NY 10075",0
"155 EAST 91ST STREET New York, NY 10128",0
"180 EAST 79TH   STREET                    New York, NY 10075",0
"11E 68TH   STREET                         New York, NY 10065",0
"424-434 EAST 90TH STREET                  New York, NY 10128",0
"23 EAST 74TH STREET                       New York, NY 10021",0
"166 EAST 96 STREET New York, NY 10128",0
"251 EAST 61ST   STREET                    New York, NY 10065",0
"111 EAST 88 ST                            New York, NY 10128",0
"1516 1 AVENUE                             New York, NY 10075",0
"166 EAST 63RD   STREET                    New York, NY 10065",0
"420 E 64TH STREET New York, NY 10065",0
"1036 PARK AVENUE New York, NY 10028",0
"323 EAST 77TH STREET New York, NY 10075",0
"1001 FIFTH AVENUE New York, NY 10028",0
"126 EAST 95TH STREET                      New York, NY 10128",0
"155 EAST 79TH   STREET New York, NY 10075",0
"429 EAST 65TH STREET New York, NY 10065",0
"210 EAST 63 STREET New York, NY 10065",0
"30 EAST 72ND STREET New York, NY 10021",0
"1355 1 AVENUE                             New York, NY 10021",0
"1050 5TH AVENUE New York, NY 10028",0
"401 EAST 65TH STREET New York, NY 10065",0
"305 EAST 80TH   STREET                    New York, NY 10075",0
"170 EAST 92ND   STREET New York, NY 10128",0
"122 EAST 93RD   STREET New York, NY 10128",0
"1687 3 AVENUE                             New York, NY 10128",0
"326 EAST 73RD STREET New York, NY 10021",0
"165 EAST 94TH   STREET New York, NY 10128",0
"401 EAST 86TH STREET New York, NY 10028",0
"1115 FIFTH AVENUE                         New York, NY 10128",0
"1150 FIFTH AVENUE New York, NY 10128",0
"157 EAST 72ND   STREET                    New York, NY 10021",0
"112 EAST 71ST   STREET                    New York, NY 10021",0
"205 E. 78 STREET New York, NY 10075",0
"1080 MADISON AVENUE                       New York, NY 10028",0
"1045 5 AVENUE New York, NY 10028",0
"1161-1171 MADISON AVENUE                  New York, NY 10028",0
"445 E. 78TH STREET New York, NY 10075",0
"210 EAST 95TH   STREET                    New York, NY 10128",0
"16 EAST 95TH STREET                       New York, NY 10128",0
"1558 2 AVENUE                             New York, NY 10028",0
"518 EAST 88TH   STREET                    New York, NY 10128",0
"1645 YORK AVENUE New York, NY 10028",0
"170 EAST 90TH STREET New York, NY 10128",0
"148 EAST 74TH   STREET New York, NY 10021",0
"436 EAST 86TH   STREET New York, NY 10028",0
"162 EAST 91ST   STREET New York, NY 10128",0
"150 EAST 61 New York, NY 10065",0
"55 EAST 87TH   STREET New York, NY 10128",0
"181 EAST 65TH   STREET                    New York, NY 10065",0
"1080 5TH AVENUE New York, NY 10128",0
"1147 FIRST AVENUE                         New York, NY 10065",0
"1115 LEXINGTON AVENUE                     New York, NY 10075",0
"740 PARK AVENUE New York, NY 10021",0
"406 EAST 73RD   STREET New York, NY 10021",0
"167 EAST 82ND STREET                      New York, NY 10028",0
"315 EAST 65TH   STREET New York, NY 10065",0
"516 EAST 79TH   STREET New York, NY 10075",0
"515 EAST 88TH STREET New York, NY 10128",0
"166 EAST 71ST   STREET                    New York, NY 10021",0
"301 EAST 63RD STREET New York, NY 10065",0
"1169 2ND AVENUE                           New York, NY 10065",0
"55 EAST 65 STREET New York, NY 10065",0
"27 EAST 79TH   STREET                     New York, NY 10075",0
"241 E 76 ST                               New York, NY 10075",0
"755 PARK AVENUE New York, NY 10021",0
"401 E 65TH STREET New York, NY 10065",0
"304 EAST 65TH   STREET New York, NY 10065",0
"448 EAST 79TH   STREET                    New York, NY 10075",0
"156 EAST 79TH   STREET New York, NY 10075",0
"205 E. 78 ST New York, NY 10075",0
"535 EAST 78TH   STREET                    New York, NY 10075",0
"152 EAST 63RD STREET                      New York, NY 10065",0
"340 E 93                                  New York, NY 10128",0
"1239 MADISON AVENUE New York, NY 10128",0
"200 EAST 62ND   STREET                    New York, NY 10065",0
"180 E 79 ST New York, NY 10075",0
"157 EAST 72ND   STREET New York, NY 10021",0
"1113 YORK AVENUE                          New York, NY 10065",0
"38 EAST 68 STREET                         New York, NY 10065",0
"1641 3 AVENUE New York, NY 10128",0
"820 MADISON AVENUE                        New York, NY 10065",0
"147 EAST 86TH   STREET New York, NY 10028",0
"993 PARK AVE New York, NY 10028",0
"133 EAST 80TH STREET New York, NY 10075",0
"150 EAST 86TH   STREET New York, NY 10028",0
"181 EAST 90TH STREET New York, NY 10128",0
"342 EAST 85TH STREET                      New York, NY 10028",0
"141 EAST 88TH   STREET                    New York, NY 10128",0
"870 MADISON AVENUE                        New York, NY 10021",0
"1150 FIFTH AVE New York, NY 10128",0
"58 EAST 92ND   STREET                     New York, NY 10128",0
"50 EAST 72ND   STREET                     New York, NY 10021",0
"156 EAST 65TH   STREET                    New York, NY 10065",0
"401 EAST 89TH STREET                      New York, NY 10128",0
"178 EAST 94TH STREET                      New York, NY 10128",0
"221 EAST 94TH   STREET                    New York, NY 10128",0
"730 PARK AVE New York, NY 10021",0
"406 EAST 73RD STREET New York, NY 10021",0
"125 EAST 72ND STREET New York, NY 10021",0
"31 EAST 79TH STREET New York, NY 10075",0
"930 PARK AVENUE New York, NY 10028",0
"752 MADISON AVENUE                        New York, NY 10065",0
"301 EAST 75TH STREET New York, NY 10021",0
"22 EAST 82 STREET                         New York, NY 10028",0
"400 EAST 85TH STREET New York, NY 10028",0
"108 EAST 91ST STREET New York, NY 10128",0
"40 EAST 94 STREET                         New York, NY 10128",0
"1304 MADISON AVENUE                       New York, NY 10128",0
"1546 SECOND AVENUE                        New York, NY 10028",0
"219 EAST 72 STREET New York, NY 10021",0
"1595 2 AVENUE                             New York, NY 10028",0
"520 EAST 72ND STREET New York, NY 10021",0
"431 EAST 87TH   STREET                    New York, NY 10128",0
"920 FIFTH AVENUE New York, NY 10021",0
"1409 SECOND AVENUE                        New York, NY 10021",0
"515 E 89TH STREET New York, NY 10128",0
"441 EAST 87TH   STREET                    New York, NY 10128",0
"333 E 75TH STREET New York, NY 10021",0
"812 PARK AVENUE New York, NY 10021",0
"444 E. 75TH STREET New York, NY 10021",0
"21 EAST 90 STREET New York, NY 10128",0
"311 EAST 83RD STREET New York, NY 10028",0
"125 EAST 78TH   STREET                    New York, NY 10075",0
"300 EAST 74TH STREET New York, NY 10021",0
"245 E87TH STREET New York, NY 10128",0
"1760 2ND AVENUE                           New York, NY 10128",0
"3 EAST 85TH   STREET New York, NY 10028",0
"515 EAST 86TH   STREET New York, NY 10028",0
"516 E 78TH STREET New York, NY 10075",0
"50 EAST 86TH STREET                       New York, NY 10028",0
"1628 2 AVENUE                             New York, NY 10028",0
"148 EAST 83RD   STREET New York, NY 10028",0
"216 EAST 75TH   STREET New York, NY 10021",0
"1781 1 AVENUE                             New York, NY 10128",0
"1120 PARK AVENUE New York, NY 10128",0
"181 EAST 90TH STREET                      New York, NY 10128",0
"25 EAST 86TH STREET New York, NY 10028",0
"11 EAST 92ND STREET New York, NY 10128",0
"170 EAST 79TH STREET New York, NY 10075",0
"45 EAST 80TH STREET New York, NY 10075",0
"182 EAST 94TH   STREET New York, NY 10128",0
"530 EAST 84TH   STREET New York, NY 10028",0
"922 MADISON AVENUE                        New York, NY 10021",0
"130 EAST 67TH STREET New York, NY 10065",0
"402 EAST 90 STREET                        New York, NY 10128",0
"134 EAST 95TH STREET                      New York, NY 10128",0
"420 EAST 72 STREET New York, NY 10021",0
"1766 2 AVENUE                             New York, NY 10128",0
"789 MADISON AVENUE                        New York, NY 10065",0
"970 PARK AVE New York, NY 10028",0
"425 EAST 79TH STREET New York, NY 10075",0
"510 EAST 79TH   STREET New York, NY 10075",0
"25 EAST 83 STREET New York, NY 10028",0
"305 EAST 70TH   STREET                    New York, NY 10021",0
"520 EAST 81ST   STREET New York, NY 10028",0
"165 EAST 62ND   STREET                    New York, NY 10065",0
"130 E 63RD ST New York, NY 10065",0
"125 EAST 88TH   STREET                    New York, NY 10128",0
"338 EAST 67TH STREET New York, NY 10065",0
"370 EAST 76TH ST New York, NY 10021",0
"124 EAST 85TH STREET New York, NY 10028",0
"785 PARK AVENUE                           New York, NY 10021",0
"301 EAST 79TH STREET                      New York, NY 10075",0
"19 EAST 70TH STREET                       New York, NY 10021",0
"151 EAST 83RD   STREET New York, NY 10028",0
"121 EAST 81ST   STREET                    New York, NY 10028",0
"170 EAST 78TH STREET New York, NY 10075",0
"200 EAST 89 STREET                        New York, NY 10128",0
"150 EAST 69 ST New York, NY 10065",0
"70 EAST END AVENUE                        New York, NY 10028",0
"21 EAST 61 STREET New York, NY 10065",0
"35 EAST 75 STREET New York, NY 10021",0
"172 EAST 80TH   STREET                    New York, NY 10075",0
"120 EAST 90TH ST.                         New York, NY 10128",0
"215 EAST 80TH STREET New York, NY 10075",0
"64 EAST 66TH STREET                       New York, NY 10065",0
"1676 THIRD AVENUE                         New York, NY 10128",0
"130 EAST 75TH  STREET New York, NY 10021",0
"230 EAST 79TH STREET New York, NY 10075",0
"1148 FIFTH AVENUE New York, NY 10128",0
"309 EAST 87TH STREET New York, NY 10128",0
"783 MADISON AVENUE                        New York, NY 10065",0
"11 EAST 76TH   STREET                     New York, NY 10021",0
"448 EAST 87TH STREET New York, NY 10028",0
"140 EAST 63RD   STREET New York, NY 10065",0
"1041 MADISON AVENUE New York, NY 10075",0
"333 EAST 69 ST New York, NY 10021",0
"1293-1295 THIRD AVENUE                    New York, NY 10021",0
"1230 PARK AVENUE New York, NY 10128",0
"44 EAST 65TH   STREET New York, NY 10065",0
"525 EAST 80TH   STREET New York, NY 10075",0
"512 EAST 82ND STREET New York, NY 10028",0
"196 E 75 STREET New York, NY 10021",0
"519 EAST 86 STREET New York, NY 10028",0
"17 EAST 76TH STREET New York, NY 10021",0
"17 EAST 73RD STREET New York, NY 10021",0
"315 EAST 70 STREET New York, NY 10021",0
"115 EAST 61ST STREET                      New York, NY 10065",0
"26 EAST 63 STREET                         New York, NY 10065",0
"301 EAST 78 STREET New York, NY 10075",0
"439 EAST 88TH STREET New York, NY 10128",0
"535 EAST 86TH ST New York, NY 10028",0
"333 EAST 91 STREET New York, NY 10128",0
"188 EAST 78TH STREET New York, NY 10075",0
"211 EAST 76TH   STREET                    New York, NY 10021",0
"969 PARK AVENUE New York, NY 10028",0
"16 EAST 84TH   STREET                     New York, NY 10028",0
"333 EAST 92ND STREET New York, NY 10128",0
"537 EAST 87TH STREET                      New York, NY 10128",0
"111 EAST 75TH   STREET New York, NY 10021",0
"901 LEXINGTON AVENUE New York, NY 10065",0
"435 EAST 86TH   STREET New York, NY 10028",0
"129 EAST 90TH   STREET                    New York, NY 10128",0
"829 PARK AVENUE New York, NY 10021",0
"1438 3 AVENUE New York, NY 10028",0
"55 E 87TH STREET New York, NY 10128",0
"17 EAST 80TH STREET New York, NY 10075",0
"524 EAST 72ND STREET New York, NY 10021",0
"14 EAST 75 STREET New York, NY 10021",0
"350 EAST 86TH   STREET                    New York, NY 10028",0
"63 EAST 90TH STREET                       New York, NY 10128",0
"125 EAST 74TH STREET New York, NY 10021",0
"332 E 84 ST New York, NY 10028",0
"955 LEXINGTON AVENUE                      New York, NY 10021",0
"103 EAST 84TH STREET New York, NY 10028",0
"188 EAST 78TH ST                          New York, NY 10075",0
"232 EAST 88TH STREET                      New York, NY 10128",0
"120 EAST 83RD STREET New York, NY 10028",0
"570 PARK AVENUE New York, NY 10065",0
"225 EAST 86TH   STREET                    New York, NY 10028",0
"930 FIFTH AVENUE New York, NY 10021",0
"12 EAST 77TH STREET                       New York, NY 10075",0
"170 EAST 78TH   STREET New York, NY 10075",0
"1270 3 AVENUE New York, NY 10021",0
"111/2 EAST 76TH   STREET                  New York, NY 10021",0
"238 EAST 89TH   STREET                    New York, NY 10128",0
"501-03 EAST 87TH STREET                   New York, NY 10128",0
"111 EAST 85TH   STREET New York, NY 10028",0
"417 E 90TH STREET New York, NY 10128",0
"155 EAST 73RD STREET New York, NY 10021",0
"153 EAST 87TH   STREET New York, NY 10128",0
"234 EAST 70TH   STREET                    New York, NY 10021",0
"40 EAST 84 STREET New York, NY 10028",0
"445 EAST 86 STREET New York, NY 10028",0
"113 EAST 81ST STREET                      New York, NY 10028",0
"127 EAST 90TH   STREET                    New York, NY 10128",0
"140 EAST 63RD STREET                      New York, NY 10065",0
"500A EAST87TH STREET                      New York, NY 10128",0
"520 EAST 90TH   STREET New York, NY 10128",0
"1523 2 AVENUE New York, NY 10075",0
"1760 SECOND AVENUE New York, NY 10128",0
"500A EAST 87TH STREET                     New York, NY 10128",0
"1 EAST END AVENUE New York, NY 10075",0
"233 EAST 69TH STREET New York, NY 10021",0
"225 EAST 67TH   STREET                    New York, NY 10065",0
"115 EAST 79TH   STREET                    New York, NY 10075",0
"130 EAST 94TH   STREET New York, NY 10128",0
"163 EAST 62ND STREET                      New York, NY 10065",0
"419 EAST 78TH   STREET New York, NY 10075",0
"111 EAST 85TH   STREET                    New York, NY 10028",0
"11 EAST 87 STREET New York, NY 10128",0
"515 E 89TH                                New York, NY 10128",0
"410 EAST 64TH   STREET                    New York, NY 10065",0
"128 EAST 93RD STREET                      New York, NY 10128",0
"1621 2 AVENUE                             New York, NY 10028",0
"5 EAST 88TH STREET New York, NY 10128",0
"114 EAST 61ST   STREET                    New York, NY 10065",0
"571 PARK AVENUE New York, NY 10065",0
"302 EAST 88TH   STREET New York, NY 10128",0
"46 EAST 92ND STREET New York, NY 10128",0
"20 EAST END AVENUE New York, NY 10028",0
"200 EAST 62 STREET New York, NY 10065",0
"301 EAST 63 STREET New York, NY 10065",0
"300 EAST 77                               New York, NY 10075",0
"30 EAST 95TH   STREET New York, NY 10128",0
"171 EAST 84TH   STREET                    New York, NY 10028",0
"250 EAST 87TH New York, NY 10028",0
"129 EAST 69 STREET New York, NY 10021",0
"167 EAST 79TH STREET                      New York, NY 10075",0
"525 PARK AVENUE                           New York, NY 10065",0
"1356 1 AVENUE                             New York, NY 10021",0
"213 EAST 88TH   STREET New York, NY 10128",0
"1472 YORK AVENUE                          New York, NY 10075",0
